userId,summary,skills,projects,experience,education,hired,job_description
46c61869-aafc-45fa-a691-2af15fb4fd3e,Experienced in AI and backend development.,"[{'name': 'Machine Learning', 'level': 3}, {'name': 'Docker', 'level': 1}, {'name': 'Node.js', 'level': 2}, {'name': 'JavaScript', 'level': 3}]","[{'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}, {'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",1,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
4ab4e8a6-cad6-46cb-8fda-e2850416e1de,Experienced in AI and backend development.,"[{'name': 'JavaScript', 'level': 3}, {'name': 'Node.js', 'level': 2}, {'name': 'AWS', 'level': 2}, {'name': 'Docker', 'level': 1}]","[{'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Data Scientist at Microsoft (May 2018 - Jul 2022):
- Developed machine learning models for analytics.
- Used Python and TensorFlow for deep learning.","{'institution': 'MIT', 'degree': 'M.Sc in AI', 'gpa': 3.95, 'honors': 'Summa Cum Laude'}",1,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
7eeefb8c-bc83-4d55-baec-4f237cc521ae,Experienced in AI and backend development.,"[{'name': 'SQL', 'level': 2}, {'name': 'Docker', 'level': 1}, {'name': 'Machine Learning', 'level': 3}, {'name': 'Python', 'level': 2}, {'name': 'Node.js', 'level': 2}]","[{'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Data Scientist at Microsoft (May 2018 - Jul 2022):
- Developed machine learning models for analytics.
- Used Python and TensorFlow for deep learning.","{'institution': 'MIT', 'degree': 'M.Sc in AI', 'gpa': 3.95, 'honors': 'Summa Cum Laude'}",0,"Machine Learning Engineer: Develop AI models for predictive analytics, NLP, and computer vision."
bd08431e-fbd2-4f6f-95b3-00fa8333b009,Experienced in AI and backend development.,"[{'name': 'React.js', 'level': 1}, {'name': 'AWS', 'level': 2}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Data Scientist at Microsoft (May 2018 - Jul 2022):
- Developed machine learning models for analytics.
- Used Python and TensorFlow for deep learning.","{'institution': 'MIT', 'degree': 'M.Sc in AI', 'gpa': 3.95, 'honors': 'Summa Cum Laude'}",0,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
73876599-aa7c-4bff-b37f-a40773cf8dfe,Experienced in AI and backend development.,"[{'name': 'Docker', 'level': 1}, {'name': 'JavaScript', 'level': 3}]","[{'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}, {'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Harvard', 'degree': 'M.Sc in Data Science', 'gpa': 3.9, 'honors': 'Cum Laude'}",0,"Data Scientist: Analyze large datasets using Python, Pandas, and TensorFlow."
9f001ea8-786a-43ff-909b-d741022a7086,Experienced in AI and backend development.,"[{'name': 'JavaScript', 'level': 3}, {'name': 'Node.js', 'level': 2}, {'name': 'React.js', 'level': 1}, {'name': 'AWS', 'level': 2}, {'name': 'SQL', 'level': 2}]","[{'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Data Scientist at Microsoft (May 2018 - Jul 2022):
- Developed machine learning models for analytics.
- Used Python and TensorFlow for deep learning.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",0,"Full-Stack Developer: Work with React.js, Node.js, and AWS to build scalable web applications."
eec67b90-f840-43b2-8b6c-678b699688a4,Experienced in AI and backend development.,"[{'name': 'SQL', 'level': 2}, {'name': 'AWS', 'level': 2}, {'name': 'Machine Learning', 'level': 3}, {'name': 'Node.js', 'level': 2}, {'name': 'JavaScript', 'level': 3}]","[{'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",0,"Machine Learning Engineer: Develop AI models for predictive analytics, NLP, and computer vision."
eae8a850-3c30-4ee7-9977-e767a06e3923,Experienced in AI and backend development.,"[{'name': 'Node.js', 'level': 2}, {'name': 'Python', 'level': 2}, {'name': 'Docker', 'level': 1}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",1,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
c127be9e-6d5f-44e5-b1d3-4b8a2f2692ab,Experienced in AI and backend development.,"[{'name': 'Machine Learning', 'level': 3}, {'name': 'React.js', 'level': 1}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Data Scientist at Microsoft (May 2018 - Jul 2022):
- Developed machine learning models for analytics.
- Used Python and TensorFlow for deep learning.","{'institution': 'Harvard', 'degree': 'M.Sc in Data Science', 'gpa': 3.9, 'honors': 'Cum Laude'}",0,"Data Scientist: Analyze large datasets using Python, Pandas, and TensorFlow."
5ca15fe2-5525-4bbb-88ee-78045e63d3b1,Experienced in AI and backend development.,"[{'name': 'React.js', 'level': 1}, {'name': 'Docker', 'level': 1}, {'name': 'Machine Learning', 'level': 3}, {'name': 'Python', 'level': 2}, {'name': 'AWS', 'level': 2}]","[{'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Data Scientist at Microsoft (May 2018 - Jul 2022):
- Developed machine learning models for analytics.
- Used Python and TensorFlow for deep learning.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",0,"Machine Learning Engineer: Develop AI models for predictive analytics, NLP, and computer vision."
6d8e6b23-a8b6-467e-8248-20e8463bdeaa,Experienced in AI and backend development.,"[{'name': 'AWS', 'level': 2}, {'name': 'Machine Learning', 'level': 3}]","[{'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}, {'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",0,"Data Scientist: Analyze large datasets using Python, Pandas, and TensorFlow."
e4f7b7af-8211-493c-87d3-130d4d277eda,Experienced in AI and backend development.,"[{'name': 'React.js', 'level': 1}, {'name': 'SQL', 'level': 2}]","[{'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Data Scientist at Microsoft (May 2018 - Jul 2022):
- Developed machine learning models for analytics.
- Used Python and TensorFlow for deep learning.","{'institution': 'Harvard', 'degree': 'M.Sc in Data Science', 'gpa': 3.9, 'honors': 'Cum Laude'}",0,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
b85ce21d-a485-488d-838b-5e667ccc942c,Experienced in AI and backend development.,"[{'name': 'React.js', 'level': 1}, {'name': 'Python', 'level': 2}, {'name': 'SQL', 'level': 2}, {'name': 'JavaScript', 'level': 3}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Harvard', 'degree': 'M.Sc in Data Science', 'gpa': 3.9, 'honors': 'Cum Laude'}",0,"Data Scientist: Analyze large datasets using Python, Pandas, and TensorFlow."
521d2495-9fc8-42dc-b1e5-90c24d0c1191,Experienced in AI and backend development.,"[{'name': 'Python', 'level': 2}, {'name': 'AWS', 'level': 2}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",1,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
841a2712-187e-41c2-a4ef-1c8ace78def6,Experienced in AI and backend development.,"[{'name': 'AWS', 'level': 2}, {'name': 'JavaScript', 'level': 3}, {'name': 'Machine Learning', 'level': 3}, {'name': 'Python', 'level': 2}, {'name': 'Docker', 'level': 1}]","[{'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Web Developer at Amazon (Mar 2020 - Sep 2023):
- Created dynamic React applications.
- Worked with AWS Lambda for serverless computing.","{'institution': 'MIT', 'degree': 'M.Sc in AI', 'gpa': 3.95, 'honors': 'Summa Cum Laude'}",0,"Machine Learning Engineer: Develop AI models for predictive analytics, NLP, and computer vision."
d061d1fa-77ae-4886-ac7b-cb770e7407d0,Experienced in AI and backend development.,"[{'name': 'Machine Learning', 'level': 3}, {'name': 'Python', 'level': 2}, {'name': 'AWS', 'level': 2}, {'name': 'React.js', 'level': 1}]","[{'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Web Developer at Amazon (Mar 2020 - Sep 2023):
- Created dynamic React applications.
- Worked with AWS Lambda for serverless computing.","{'institution': 'Harvard', 'degree': 'M.Sc in Data Science', 'gpa': 3.9, 'honors': 'Cum Laude'}",1,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
80e8d94b-dd99-47a6-818c-986fb26b1867,Experienced in AI and backend development.,"[{'name': 'Python', 'level': 2}, {'name': 'Node.js', 'level': 2}, {'name': 'Machine Learning', 'level': 3}]","[{'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}, {'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}]","Web Developer at Amazon (Mar 2020 - Sep 2023):
- Created dynamic React applications.
- Worked with AWS Lambda for serverless computing.","{'institution': 'MIT', 'degree': 'M.Sc in AI', 'gpa': 3.95, 'honors': 'Summa Cum Laude'}",1,"Full-Stack Developer: Work with React.js, Node.js, and AWS to build scalable web applications."
fa7ed9d0-8b58-43ab-995d-33f898712344,Experienced in AI and backend development.,"[{'name': 'AWS', 'level': 2}, {'name': 'Machine Learning', 'level': 3}]","[{'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Data Scientist at Microsoft (May 2018 - Jul 2022):
- Developed machine learning models for analytics.
- Used Python and TensorFlow for deep learning.","{'institution': 'MIT', 'degree': 'M.Sc in AI', 'gpa': 3.95, 'honors': 'Summa Cum Laude'}",0,"Full-Stack Developer: Work with React.js, Node.js, and AWS to build scalable web applications."
4078a69d-28eb-449c-8024-8c3792ec31d4,Experienced in AI and backend development.,"[{'name': 'Node.js', 'level': 2}, {'name': 'Docker', 'level': 1}, {'name': 'JavaScript', 'level': 3}, {'name': 'SQL', 'level': 2}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Web Developer at Amazon (Mar 2020 - Sep 2023):
- Created dynamic React applications.
- Worked with AWS Lambda for serverless computing.","{'institution': 'Harvard', 'degree': 'M.Sc in Data Science', 'gpa': 3.9, 'honors': 'Cum Laude'}",1,"Machine Learning Engineer: Develop AI models for predictive analytics, NLP, and computer vision."
a45e8cea-899b-4b56-8e12-1c55b1b4c221,Experienced in AI and backend development.,"[{'name': 'React.js', 'level': 1}, {'name': 'Node.js', 'level': 2}]","[{'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}, {'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",0,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
e50048c6-6585-4f87-b4ab-729c214a9299,Experienced in AI and backend development.,"[{'name': 'SQL', 'level': 2}, {'name': 'Python', 'level': 2}, {'name': 'AWS', 'level': 2}, {'name': 'Docker', 'level': 1}, {'name': 'JavaScript', 'level': 3}]","[{'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}, {'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",1,"Data Scientist: Analyze large datasets using Python, Pandas, and TensorFlow."
243f0dc4-32ff-44bf-bcd2-8c6801849235,Experienced in AI and backend development.,"[{'name': 'React.js', 'level': 1}, {'name': 'Node.js', 'level': 2}]","[{'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}, {'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'MIT', 'degree': 'M.Sc in AI', 'gpa': 3.95, 'honors': 'Summa Cum Laude'}",1,"Machine Learning Engineer: Develop AI models for predictive analytics, NLP, and computer vision."
7fe3b68d-856d-4774-8e95-81cc2387a4ef,Experienced in AI and backend development.,"[{'name': 'Machine Learning', 'level': 3}, {'name': 'AWS', 'level': 2}, {'name': 'Python', 'level': 2}, {'name': 'SQL', 'level': 2}]","[{'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Harvard', 'degree': 'M.Sc in Data Science', 'gpa': 3.9, 'honors': 'Cum Laude'}",0,"Machine Learning Engineer: Develop AI models for predictive analytics, NLP, and computer vision."
e8abfadb-5692-42a5-8123-634b94195003,Experienced in AI and backend development.,"[{'name': 'JavaScript', 'level': 3}, {'name': 'AWS', 'level': 2}, {'name': 'SQL', 'level': 2}, {'name': 'Docker', 'level': 1}, {'name': 'Python', 'level': 2}]","[{'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Harvard', 'degree': 'M.Sc in Data Science', 'gpa': 3.9, 'honors': 'Cum Laude'}",1,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
d90b1233-e0bb-41a5-bed5-f74328615082,Experienced in AI and backend development.,"[{'name': 'JavaScript', 'level': 3}, {'name': 'React.js', 'level': 1}, {'name': 'Node.js', 'level': 2}, {'name': 'Machine Learning', 'level': 3}, {'name': 'AWS', 'level': 2}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Data Scientist at Microsoft (May 2018 - Jul 2022):
- Developed machine learning models for analytics.
- Used Python and TensorFlow for deep learning.","{'institution': 'MIT', 'degree': 'M.Sc in AI', 'gpa': 3.95, 'honors': 'Summa Cum Laude'}",0,"Data Scientist: Analyze large datasets using Python, Pandas, and TensorFlow."
bad50dc1-c155-4619-8259-28ed57ba8b20,Experienced in AI and backend development.,"[{'name': 'Docker', 'level': 1}, {'name': 'Python', 'level': 2}, {'name': 'React.js', 'level': 1}, {'name': 'JavaScript', 'level': 3}]","[{'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Harvard', 'degree': 'M.Sc in Data Science', 'gpa': 3.9, 'honors': 'Cum Laude'}",1,"Data Scientist: Analyze large datasets using Python, Pandas, and TensorFlow."
9788cce8-4162-482c-bc14-c9f9c4376c4c,Experienced in AI and backend development.,"[{'name': 'Python', 'level': 2}, {'name': 'React.js', 'level': 1}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}, {'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}]","Web Developer at Amazon (Mar 2020 - Sep 2023):
- Created dynamic React applications.
- Worked with AWS Lambda for serverless computing.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",0,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
38cb1f82-4345-4243-8e11-543e62961f51,Experienced in AI and backend development.,"[{'name': 'Machine Learning', 'level': 3}, {'name': 'Python', 'level': 2}, {'name': 'Docker', 'level': 1}, {'name': 'React.js', 'level': 1}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}]","Web Developer at Amazon (Mar 2020 - Sep 2023):
- Created dynamic React applications.
- Worked with AWS Lambda for serverless computing.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",0,"Machine Learning Engineer: Develop AI models for predictive analytics, NLP, and computer vision."
8b6d983d-bd53-4a17-8989-f33a0b105131,Experienced in AI and backend development.,"[{'name': 'AWS', 'level': 2}, {'name': 'Docker', 'level': 1}, {'name': 'SQL', 'level': 2}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",0,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
a1c232da-24eb-4759-a3ea-26ce5cc86605,Experienced in AI and backend development.,"[{'name': 'JavaScript', 'level': 3}, {'name': 'Machine Learning', 'level': 3}, {'name': 'Python', 'level': 2}, {'name': 'Node.js', 'level': 2}, {'name': 'SQL', 'level': 2}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Web Developer at Amazon (Mar 2020 - Sep 2023):
- Created dynamic React applications.
- Worked with AWS Lambda for serverless computing.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",0,"Full-Stack Developer: Work with React.js, Node.js, and AWS to build scalable web applications."
1edc0d90-1398-41ae-b9c6-8f78b588e124,Experienced in AI and backend development.,"[{'name': 'Node.js', 'level': 2}, {'name': 'Machine Learning', 'level': 3}, {'name': 'JavaScript', 'level': 3}, {'name': 'React.js', 'level': 1}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}]","Web Developer at Amazon (Mar 2020 - Sep 2023):
- Created dynamic React applications.
- Worked with AWS Lambda for serverless computing.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",1,"Full-Stack Developer: Work with React.js, Node.js, and AWS to build scalable web applications."
f8792f8c-08da-4ecd-a0cd-2f4065a353d7,Experienced in AI and backend development.,"[{'name': 'React.js', 'level': 1}, {'name': 'AWS', 'level': 2}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Web Developer at Amazon (Mar 2020 - Sep 2023):
- Created dynamic React applications.
- Worked with AWS Lambda for serverless computing.","{'institution': 'Harvard', 'degree': 'M.Sc in Data Science', 'gpa': 3.9, 'honors': 'Cum Laude'}",1,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
304cfb5d-e1a4-4add-9594-6423a9d11da0,Experienced in AI and backend development.,"[{'name': 'AWS', 'level': 2}, {'name': 'Node.js', 'level': 2}, {'name': 'JavaScript', 'level': 3}, {'name': 'Docker', 'level': 1}]","[{'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}, {'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",1,"Machine Learning Engineer: Develop AI models for predictive analytics, NLP, and computer vision."
86aded42-ffda-4352-a9d5-da9e5c25fb15,Experienced in AI and backend development.,"[{'name': 'JavaScript', 'level': 3}, {'name': 'Python', 'level': 2}, {'name': 'Machine Learning', 'level': 3}]","[{'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}, {'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}, {'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Software Engineer at Google (Jan 2021 - Dec 2023):
- Built AI-powered search algorithms.
- Developed REST APIs using Flask and FastAPI.
- Integrated cloud computing services.","{'institution': 'MIT', 'degree': 'M.Sc in AI', 'gpa': 3.95, 'honors': 'Summa Cum Laude'}",1,"Data Scientist: Analyze large datasets using Python, Pandas, and TensorFlow."
0bceb5e4-ff54-499b-b571-fa8b8ff2a8af,Experienced in AI and backend development.,"[{'name': 'React.js', 'level': 1}, {'name': 'Machine Learning', 'level': 3}, {'name': 'Python', 'level': 2}, {'name': 'Docker', 'level': 1}]","[{'name': 'AI Chatbot', 'description': 'Implemented a chatbot for customer service automation.', 'isVerified': True}]","Data Scientist at Microsoft (May 2018 - Jul 2022):
- Developed machine learning models for analytics.
- Used Python and TensorFlow for deep learning.","{'institution': 'Stanford University', 'degree': 'B.Sc in Computer Science', 'gpa': 3.85, 'honors': 'Magna Cum Laude'}",1,Cloud Engineer: Manage cloud infrastructure and DevOps pipelines with AWS and Docker.
b1bbfab8-ca51-44cb-9cdf-8a8673466f30,Experienced in AI and backend development.,"[{'name': 'Node.js', 'level': 2}, {'name': 'SQL', 'level': 2}]","[{'name': 'Cloud-Based CRM', 'description': 'Designed a CRM system with cloud deployment.', 'isVerified': False}, {'name': 'Automated Resume Parser', 'description': 'Built an NLP-based resume parsing tool for hiring automation.', 'isVerified': True}, {'name': 'E-commerce Platform', 'description': 'Developed a scalable e-commerce solution with secure payments.', 'isVerified': False}]","Web Developer at Amazon (Mar 2020 - Sep 2023):
- Created dynamic React applications.
- Worked with AWS Lambda for serverless computing.","{'institution': 'MIT', 'degree': 'M.Sc in AI', 'gpa': 3.95, 'honors': 'Summa Cum Laude'}",0,"Full-Stack Developer: Work with React.js, Node.js, and AWS to build scalable web applications."
